day,slot,mechanism,location,kl15,note
109,2,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
109,2,evaporation,loading bays,0.001977,vapour displaced from road tankers
109,2,leakage,SEG-B,0.288,step change from onset
109,2,seepage,SEG-D,0.1966,quadratic growth from onset
110,0,evaporation,TK-01,1e-06,"PV valve, set 2.5 kPa"
110,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
110,0,evaporation,TK-03,0.000178,FREE VENT - PV valve missing/stuck open
110,0,evaporation,TK-04,1e-06,"PV valve, set 2.5 kPa"
110,0,evaporation,TK-05,0.003037,"PV valve, set 2.5 kPa"
110,0,evaporation,loading bays,0.002662,vapour displaced from road tankers
110,0,leakage,SEG-B,0.408,step change from onset
110,0,seepage,SEG-D,0.2873,quadratic growth from onset
110,1,evaporation,TK-02,0.005069,"PV valve, set 2.5 kPa"
110,1,evaporation,TK-03,0.000242,FREE VENT - PV valve missing/stuck open
110,1,evaporation,loading bays,0.003948,vapour displaced from road tankers
110,1,leakage,SEG-B,0.504,step change from onset
110,1,seepage,SEG-D,0.3549,quadratic growth from onset
110,2,evaporation,TK-03,0.000222,FREE VENT - PV valve missing/stuck open
110,2,evaporation,TK-04,0.00273,"PV valve, set 2.5 kPa"
110,2,evaporation,loading bays,0.001795,vapour displaced from road tankers
110,2,leakage,SEG-B,0.288,step change from onset
110,2,seepage,SEG-D,0.2028,quadratic growth from onset
111,0,evaporation,TK-01,1e-06,"PV valve, set 2.5 kPa"
111,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
111,0,evaporation,TK-03,0.003046,FREE VENT - PV valve missing/stuck open
111,0,evaporation,TK-04,1e-06,"PV valve, set 2.5 kPa"
111,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
111,0,evaporation,loading bays,0.002255,vapour displaced from road tankers
111,0,leakage,SEG-B,0.408,step change from onset
111,0,seepage,SEG-D,0.2962,quadratic growth from onset
111,1,evaporation,TK-03,0.000236,FREE VENT - PV valve missing/stuck open
111,1,evaporation,TK-05,0.006037,"PV valve, set 2.5 kPa"
111,1,evaporation,loading bays,0.004107,vapour displaced from road tankers
111,1,leakage,SEG-B,0.504,step change from onset
111,1,seepage,SEG-D,0.3659,quadratic growth from onset
111,2,evaporation,TK-01,0.002082,"PV valve, set 2.5 kPa"
111,2,evaporation,TK-03,0.000193,FREE VENT - PV valve missing/stuck open
111,2,evaporation,loading bays,0.002048,vapour displaced from road tankers
111,2,leakage,SEG-B,0.288,step change from onset
111,2,seepage,SEG-D,0.2091,quadratic growth from onset
112,0,evaporation,TK-01,1e-06,"PV valve, set 2.5 kPa"
112,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
112,0,evaporation,TK-03,0.000178,FREE VENT - PV valve missing/stuck open
112,0,evaporation,TK-04,0.002904,"PV valve, set 2.5 kPa"
112,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
112,0,evaporation,loading bays,0.002778,vapour displaced from road tankers
112,0,leakage,SEG-B,0.408,step change from onset
112,0,seepage,SEG-D,0.3053,quadratic growth from onset
112,1,evaporation,TK-01,0.004507,"PV valve, set 2.5 kPa"
112,1,evaporation,TK-03,0.000254,FREE VENT - PV valve missing/stuck open
112,1,evaporation,loading bays,0.004536,vapour displaced from road tankers
112,1,leakage,SEG-B,0.504,step change from onset
112,1,seepage,SEG-D,0.3771,quadratic growth from onset
112,2,evaporation,TK-02,0.002913,"PV valve, set 2.5 kPa"
112,2,evaporation,TK-03,0.00021,FREE VENT - PV valve missing/stuck open
112,2,evaporation,loading bays,0.001936,vapour displaced from road tankers
112,2,leakage,SEG-B,0.288,step change from onset
112,2,seepage,SEG-D,0.2155,quadratic growth from onset
113,0,evaporation,TK-01,1e-06,"PV valve, set 2.5 kPa"
113,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
113,0,evaporation,TK-03,0.000201,FREE VENT - PV valve missing/stuck open
113,0,evaporation,TK-04,1e-06,"PV valve, set 2.5 kPa"
113,0,evaporation,TK-05,0.003541,"PV valve, set 2.5 kPa"
113,0,evaporation,loading bays,0.002548,vapour displaced from road tankers
113,0,leakage,SEG-B,0.408,step change from onset
113,0,seepage,SEG-D,0.3144,quadratic growth from onset
113,1,evaporation,TK-03,0.006003,FREE VENT - PV valve missing/stuck open
113,1,evaporation,loading bays,0.00432,vapour displaced from road tankers
113,1,leakage,SEG-B,0.504,step change from onset
113,1,seepage,SEG-D,0.3884,quadratic growth from onset
113,2,evaporation,TK-03,0.000171,FREE VENT - PV valve missing/stuck open
113,2,evaporation,TK-04,0.002335,"PV valve, set 2.5 kPa"
113,2,evaporation,loading bays,0.001879,vapour displaced from road tankers
113,2,leakage,SEG-B,0.288,step change from onset
113,2,seepage,SEG-D,0.222,quadratic growth from onset
114,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
114,0,evaporation,TK-02,0.003458,"PV valve, set 2.5 kPa"
114,0,evaporation,TK-03,0.000168,FREE VENT - PV valve missing/stuck open
114,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
114,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
114,0,evaporation,loading bays,0.002491,vapour displaced from road tankers
114,0,leakage,SEG-B,0.408,step change from onset
114,0,seepage,SEG-D,0.3237,quadratic growth from onset
114,1,evaporation,TK-01,0.004199,"PV valve, set 2.5 kPa"
114,1,evaporation,TK-03,0.000219,FREE VENT - PV valve missing/stuck open
114,1,evaporation,loading bays,0.003938,vapour displaced from road tankers
114,1,leakage,SEG-B,0.504,step change from onset
114,1,seepage,SEG-D,0.3999,quadratic growth from onset
114,2,evaporation,TK-03,0.000195,FREE VENT - PV valve missing/stuck open
114,2,evaporation,TK-05,0.00263,"PV valve, set 2.5 kPa"
114,2,evaporation,loading bays,0.001924,vapour displaced from road tankers
114,2,leakage,SEG-B,0.288,step change from onset
114,2,seepage,SEG-D,0.2285,quadratic growth from onset
115,0,evaporation,TK-01,1e-06,"PV valve, set 2.5 kPa"
115,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
115,0,evaporation,TK-03,0.000174,FREE VENT - PV valve missing/stuck open
115,0,evaporation,TK-04,0.002729,"PV valve, set 2.5 kPa"
115,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
115,0,evaporation,loading bays,0.002884,vapour displaced from road tankers
115,0,leakage,SEG-B,0.408,step change from onset
115,0,seepage,SEG-D,0.3332,quadratic growth from onset
115,1,evaporation,TK-03,0.000245,FREE VENT - PV valve missing/stuck open
115,1,evaporation,TK-05,0.004777,"PV valve, set 2.5 kPa"
115,1,evaporation,loading bays,0.004381,vapour displaced from road tankers
115,1,leakage,SEG-B,0.504,step change from onset
115,1,seepage,SEG-D,0.4116,quadratic growth from onset
115,2,evaporation,TK-02,0.002149,"PV valve, set 2.5 kPa"
115,2,evaporation,TK-03,0.000221,FREE VENT - PV valve missing/stuck open
115,2,evaporation,loading bays,0.001878,vapour displaced from road tankers
115,2,leakage,SEG-B,0.288,step change from onset
115,2,seepage,SEG-D,0.2352,quadratic growth from onset
116,0,evaporation,TK-01,0.003605,"PV valve, set 2.5 kPa"
116,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
116,0,evaporation,TK-03,0.000197,FREE VENT - PV valve missing/stuck open
116,0,evaporation,TK-04,1e-06,"PV valve, set 2.5 kPa"
116,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
116,0,evaporation,loading bays,0.002519,vapour displaced from road tankers
116,0,leakage,SEG-B,0.408,step change from onset
116,0,seepage,SEG-D,0.3428,quadratic growth from onset
116,1,evaporation,TK-03,0.004958,FREE VENT - PV valve missing/stuck open
116,1,evaporation,loading bays,0.003856,vapour displaced from road tankers
116,1,leakage,SEG-B,0.504,step change from onset
116,1,seepage,SEG-D,0.4234,quadratic growth from onset
116,2,evaporation,TK-03,0.000185,FREE VENT - PV valve missing/stuck open
116,2,evaporation,TK-04,0.002418,"PV valve, set 2.5 kPa"
116,2,evaporation,loading bays,0.002342,vapour displaced from road tankers
116,2,leakage,SEG-B,0.288,step change from onset
116,2,seepage,SEG-D,0.242,quadratic growth from onset
117,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
117,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
117,0,evaporation,TK-03,0.00018,FREE VENT - PV valve missing/stuck open
117,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
117,0,evaporation,TK-05,0.003373,"PV valve, set 2.5 kPa"
117,0,evaporation,loading bays,0.002276,vapour displaced from road tankers
117,0,leakage,SEG-B,0.408,step change from onset
117,0,seepage,SEG-D,0.3525,quadratic growth from onset
117,1,evaporation,TK-02,0.006213,"PV valve, set 2.5 kPa"
117,1,evaporation,TK-03,0.00023,FREE VENT - PV valve missing/stuck open
117,1,evaporation,loading bays,0.00441,vapour displaced from road tankers
117,1,leakage,SEG-B,0.504,step change from onset
117,1,seepage,SEG-D,0.4355,quadratic growth from onset
117,2,evaporation,TK-03,0.000199,FREE VENT - PV valve missing/stuck open
117,2,evaporation,TK-04,0.002,"PV valve, set 2.5 kPa"
117,2,evaporation,loading bays,0.001983,vapour displaced from road tankers
117,2,leakage,SEG-B,0.288,step change from onset
117,2,seepage,SEG-D,0.2488,quadratic growth from onset
118,0,evaporation,TK-01,0.003871,"PV valve, set 2.5 kPa"
118,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
118,0,evaporation,TK-03,0.000191,FREE VENT - PV valve missing/stuck open
118,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
118,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
118,0,evaporation,loading bays,0.002189,vapour displaced from road tankers
118,0,leakage,SEG-B,0.408,step change from onset
118,0,seepage,SEG-D,0.3624,quadratic growth from onset
118,0,tapping,SEG-K,3.0972,illegal draw-off event
118,1,evaporation,TK-03,0.000264,FREE VENT - PV valve missing/stuck open
118,1,evaporation,TK-05,0.005875,"PV valve, set 2.5 kPa"
118,1,evaporation,loading bays,0.005056,vapour displaced from road tankers
118,1,leakage,SEG-B,0.504,step change from onset
118,1,seepage,SEG-D,0.4476,quadratic growth from onset
118,2,evaporation,TK-03,0.000213,FREE VENT - PV valve missing/stuck open
118,2,evaporation,TK-04,0.002618,"PV valve, set 2.5 kPa"
118,2,evaporation,loading bays,0.001732,vapour displaced from road tankers
118,2,leakage,SEG-B,0.288,step change from onset
118,2,seepage,SEG-D,0.2558,quadratic growth from onset
119,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
119,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
119,0,evaporation,TK-03,0.003319,FREE VENT - PV valve missing/stuck open
119,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
119,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
119,0,evaporation,loading bays,0.002548,vapour displaced from road tankers
119,0,leakage,SEG-B,0.408,step change from onset
119,0,seepage,SEG-D,0.3724,quadratic growth from onset
119,1,evaporation,TK-02,0.005725,"PV valve, set 2.5 kPa"
119,1,evaporation,TK-03,0.000226,FREE VENT - PV valve missing/stuck open
119,1,evaporation,loading bays,0.004438,vapour displaced from road tankers
119,1,leakage,SEG-B,0.504,step change from onset
119,1,seepage,SEG-D,0.46,quadratic growth from onset
119,2,evaporation,TK-03,0.000195,FREE VENT - PV valve missing/stuck open
119,2,evaporation,TK-04,0.001657,"PV valve, set 2.5 kPa"
119,2,evaporation,loading bays,0.002073,vapour displaced from road tankers
119,2,leakage,SEG-B,0.288,step change from onset
119,2,seepage,SEG-D,0.2628,quadratic growth from onset
120,0,evaporation,TK-01,0.003449,"PV valve, set 2.5 kPa"
120,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
120,0,evaporation,TK-03,0.000194,FREE VENT - PV valve missing/stuck open
120,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
120,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
120,0,evaporation,loading bays,0.003,vapour displaced from road tankers
120,0,leakage,SEG-B,0.408,step change from onset
120,0,seepage,SEG-D,0.3825,quadratic growth from onset
120,1,evaporation,TK-03,0.000252,FREE VENT - PV valve missing/stuck open
120,1,evaporation,TK-05,0.004516,"PV valve, set 2.5 kPa"
120,1,evaporation,loading bays,0.00463,vapour displaced from road tankers
120,1,leakage,SEG-B,0.504,step change from onset
120,1,seepage,SEG-D,0.4725,quadratic growth from onset
120,2,evaporation,TK-03,0.000218,FREE VENT - PV valve missing/stuck open
120,2,evaporation,TK-04,0.002816,"PV valve, set 2.5 kPa"
120,2,evaporation,loading bays,0.002129,vapour displaced from road tankers
120,2,leakage,SEG-B,0.288,step change from onset
120,2,seepage,SEG-D,0.27,quadratic growth from onset
120,2,tapping,SEG-K,2.9056,illegal draw-off event
121,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
121,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
121,0,evaporation,TK-03,0.003082,FREE VENT - PV valve missing/stuck open
121,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
121,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
121,0,evaporation,loading bays,0.003163,vapour displaced from road tankers
121,0,leakage,SEG-B,0.408,step change from onset
121,0,seepage,SEG-D,0.3928,quadratic growth from onset
121,1,evaporation,TK-03,0.000237,FREE VENT - PV valve missing/stuck open
121,1,evaporation,TK-05,0.005725,"PV valve, set 2.5 kPa"
121,1,evaporation,loading bays,0.004847,vapour displaced from road tankers
121,1,leakage,SEG-B,0.504,step change from onset
121,1,seepage,SEG-D,0.4852,quadratic growth from onset
121,2,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
121,2,evaporation,TK-02,0.001945,"PV valve, set 2.5 kPa"
121,2,evaporation,TK-03,0.000183,FREE VENT - PV valve missing/stuck open
121,2,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
121,2,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
121,2,evaporation,loading bays,0.001918,vapour displaced from road tankers
121,2,leakage,SEG-B,0.288,step change from onset
121,2,seepage,SEG-D,0.2772,quadratic growth from onset
121,2,tapping,SEG-K,2.9994,illegal draw-off event
122,0,evaporation,TK-01,0.002789,"PV valve, set 2.5 kPa"
122,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
122,0,evaporation,TK-03,0.000188,FREE VENT - PV valve missing/stuck open
122,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
122,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
122,0,evaporation,loading bays,0.002522,vapour displaced from road tankers
122,0,leakage,SEG-B,0.408,step change from onset
122,0,seepage,SEG-D,0.4032,quadratic growth from onset
122,1,evaporation,TK-03,0.000262,FREE VENT - PV valve missing/stuck open
122,1,evaporation,TK-04,0.004979,"PV valve, set 2.5 kPa"
122,1,evaporation,loading bays,0.003783,vapour displaced from road tankers
122,1,leakage,SEG-B,0.504,step change from onset
122,1,seepage,SEG-D,0.498,quadratic growth from onset
122,2,evaporation,TK-03,0.002656,FREE VENT - PV valve missing/stuck open
122,2,evaporation,loading bays,0.001922,vapour displaced from road tankers
122,2,leakage,SEG-B,0.288,step change from onset
122,2,seepage,SEG-D,0.2846,quadratic growth from onset
123,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
123,0,evaporation,TK-02,0.003548,"PV valve, set 2.5 kPa"
123,0,evaporation,TK-03,0.000175,FREE VENT - PV valve missing/stuck open
123,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
123,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
123,0,evaporation,loading bays,0.002519,vapour displaced from road tankers
123,0,leakage,SEG-B,0.408,step change from onset
123,0,seepage,SEG-D,0.4137,quadratic growth from onset
123,1,evaporation,TK-01,0.005941,"PV valve, set 2.5 kPa"
123,1,evaporation,TK-03,0.000234,FREE VENT - PV valve missing/stuck open
123,1,evaporation,loading bays,0.004685,vapour displaced from road tankers
123,1,leakage,SEG-B,0.504,step change from onset
123,1,seepage,SEG-D,0.5111,quadratic growth from onset
123,2,evaporation,TK-03,0.000212,FREE VENT - PV valve missing/stuck open
123,2,evaporation,TK-05,0.001446,"PV valve, set 2.5 kPa"
123,2,evaporation,loading bays,0.002092,vapour displaced from road tankers
123,2,leakage,SEG-B,0.288,step change from onset
123,2,seepage,SEG-D,0.292,quadratic growth from onset
124,0,evaporation,TK-03,0.000204,FREE VENT - PV valve missing/stuck open
124,0,evaporation,TK-05,0.002355,"PV valve, set 2.5 kPa"
124,0,evaporation,loading bays,0.002833,vapour displaced from road tankers
124,0,leakage,SEG-B,0.408,step change from onset
124,0,seepage,SEG-D,0.4244,quadratic growth from onset
124,1,evaporation,TK-03,0.000259,FREE VENT - PV valve missing/stuck open
124,1,evaporation,TK-04,0.00473,"PV valve, set 2.5 kPa"
124,1,evaporation,loading bays,0.003586,vapour displaced from road tankers
124,1,leakage,SEG-B,0.504,step change from onset
124,1,seepage,SEG-D,0.5242,quadratic growth from onset
124,2,evaporation,TK-03,0.002889,FREE VENT - PV valve missing/stuck open
124,2,evaporation,loading bays,0.002054,vapour displaced from road tankers
124,2,leakage,SEG-B,0.288,step change from onset
124,2,seepage,SEG-D,0.2996,quadratic growth from onset
125,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
125,0,evaporation,TK-02,0.002822,"PV valve, set 2.5 kPa"
125,0,evaporation,TK-03,0.00018,FREE VENT - PV valve missing/stuck open
125,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
125,0,evaporation,TK-05,1e-06,"PV valve, set 2.5 kPa"
125,0,evaporation,loading bays,0.002336,vapour displaced from road tankers
125,0,leakage,SEG-B,0.408,step change from onset
125,0,seepage,SEG-D,0.4352,quadratic growth from onset
125,1,evaporation,TK-03,0.00024,FREE VENT - PV valve missing/stuck open
125,1,evaporation,TK-05,0.004152,"PV valve, set 2.5 kPa"
125,1,evaporation,loading bays,0.004362,vapour displaced from road tankers
125,1,leakage,SEG-B,0.504,step change from onset
125,1,seepage,SEG-D,0.5376,quadratic growth from onset
125,2,evaporation,TK-01,0.002592,"PV valve, set 2.5 kPa"
125,2,evaporation,TK-03,0.000211,FREE VENT - PV valve missing/stuck open
125,2,evaporation,loading bays,0.001661,vapour displaced from road tankers
125,2,leakage,SEG-B,0.288,step change from onset
125,2,seepage,SEG-D,0.3072,quadratic growth from onset
126,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
126,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
126,0,evaporation,TK-03,0.000204,FREE VENT - PV valve missing/stuck open
126,0,evaporation,TK-04,0.003535,"PV valve, set 2.5 kPa"
126,0,evaporation,TK-05,0.0,"PV valve, set 2.5 kPa"
126,0,evaporation,loading bays,0.002982,vapour displaced from road tankers
126,0,leakage,SEG-B,0.408,step change from onset
126,0,seepage,SEG-D,0.4461,quadratic growth from onset
126,1,evaporation,TK-03,0.004748,FREE VENT - PV valve missing/stuck open
126,1,evaporation,loading bays,0.004767,vapour displaced from road tankers
126,1,leakage,SEG-B,0.504,step change from onset
126,1,seepage,SEG-D,0.5511,quadratic growth from onset
126,2,evaporation,TK-02,0.002091,"PV valve, set 2.5 kPa"
126,2,evaporation,TK-03,0.00018,FREE VENT - PV valve missing/stuck open
126,2,evaporation,loading bays,0.002037,vapour displaced from road tankers
126,2,leakage,SEG-B,0.288,step change from onset
126,2,seepage,SEG-D,0.3149,quadratic growth from onset
127,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
127,0,evaporation,TK-02,0.0,"PV valve, set 2.5 kPa"
127,0,evaporation,TK-03,0.000172,FREE VENT - PV valve missing/stuck open
127,0,evaporation,TK-04,0.0,"PV valve, set 2.5 kPa"
127,0,evaporation,TK-05,0.002762,"PV valve, set 2.5 kPa"
127,0,evaporation,loading bays,0.002369,vapour displaced from road tankers
127,0,leakage,SEG-B,0.408,step change from onset
127,0,seepage,SEG-D,0.4572,quadratic growth from onset
127,1,evaporation,TK-01,0.005146,"PV valve, set 2.5 kPa"
127,1,evaporation,TK-03,0.000239,FREE VENT - PV valve missing/stuck open
127,1,evaporation,loading bays,0.003595,vapour displaced from road tankers
127,1,leakage,SEG-B,0.504,step change from onset
127,1,seepage,SEG-D,0.5648,quadratic growth from onset
127,1,tapping,SEG-K,2.3693,illegal draw-off event
127,2,evaporation,TK-02,0.002535,"PV valve, set 2.5 kPa"
127,2,evaporation,TK-03,0.000212,FREE VENT - PV valve missing/stuck open
127,2,evaporation,loading bays,0.002171,vapour displaced from road tankers
127,2,leakage,SEG-B,0.288,step change from onset
127,2,seepage,SEG-D,0.3228,quadratic growth from onset
128,0,evaporation,TK-01,0.0,"PV valve, set 2.5 kPa"
128,0,evaporation,TK-02,1e-06,"PV valve, set 2.5 kPa"
128,0,evaporation,TK-03,0.000186,FREE VENT - PV valve missing/stuck open
128,0,evaporation,TK-04,1e-06,"PV valve, set 2.5 kPa"
128,0,evaporation,TK-05,0.00235,"PV valve, set 2.5 kPa"
